State,Zip,County,Green,Yellow,Red,Parcels,Zip_STR_6mo,Zip_STR_12mo,County_STR_6mo,County_STR_12mo,County_Parcels
TN,38485,Wayne County,,,Red,325,83,92,75,91,1099
TN,38486,Wayne County,,,Red,36,0,0,75,91,1099
TN,38201,Weakley County,,,Red,151,0,100,100,100,2130
TN,38224,Weakley County,,,Red,29,0,0,100,100,2130
TN,38225,Weakley County,,,Red,355,100,100,100,100,2130
TN,38226,Weakley County,,,Red,75,0,100,100,100,2130
TN,38229,Weakley County,,,Red,216,100,100,100,100,2130
TN,38230,Weakley County,,,Red,334,100,100,100,100,2130
TN,38237,Weakley County,,,Red,509,100,100,100,100,2130
TN,38241,Weakley County,,,Red,182,100,100,100,100,2130
TN,38242,Weakley County,,,Red,36,0,0,100,100,2130
TN,38255,Weakley County,,,Red,195,0,100,100,100,2130
TN,38257,Weakley County,,,Red,35,0,100,100,100,2130
TN,38261,Weakley County,,,Red,5,0,0,100,100,2130
TN,38506,White County,,,Red,11,0,0,89,91,605
TN,38559,White County,,,Red,18,0,0,89,91,605
TN,38579,White County,,,Red,26,50,50,89,91,605
TN,38583,White County,,,Red,477,92,94,89,91,605
TN,38587,White County,,,Red,67,100,100,89,91,605
TN,37014,Williamson County,,,Red,21,67,75,80,85,787
TN,37025,Williamson County,,,Red,6,0,0,80,85,787
TN,37027,Williamson County,,,Red,26,0,0,80,85,787
TN,37046,Williamson County,,,Red,113,50,75,80,85,787
TN,37060,Williamson County,,,Red,15,0,0,80,85,787
TN,37062,Williamson County,,,Red,105,92,93,80,85,787
TN,37064,Williamson County,,,Red,198,80,83,80,85,787
TN,37067,Williamson County,,,Red,39,100,100,80,85,787
TN,37069,Williamson County,,,Red,41,100,100,80,85,787
TN,37135,Williamson County,,,Red,53,100,100,80,85,787
TN,37174,Williamson County,,,Red,34,0,0,80,85,787
TN,37179,Williamson County,,,Red,81,50,67,80,85,787
TN,37211,Williamson County,,,Red,1,0,0,80,85,787
TN,37221,Williamson County,,,Red,5,0,0,80,85,787
TN,38401,Williamson County,,,Red,8,0,0,80,85,787
TN,38476,Williamson County,,,Red,36,33,60,80,85,787
TN,37012,Wilson County,,,Red,12,0,0,65,81,803
TN,37016,Wilson County,,,Red,21,0,100,65,81,803
TN,37076,Wilson County,,,Red,3,0,0,65,81,803
TN,37085,Wilson County,,,Red,22,0,0,65,81,803
TN,37087,Wilson County,,,Red,189,50,75,65,81,803
TN,37090,Wilson County,,,Red,214,86,90,65,81,803
TN,37095,Wilson County,,,Red,7,0,0,65,81,803
TN,37118,Wilson County,,,Red,17,0,0,65,81,803
TN,37122,Wilson County,,,Red,137,60,80,65,81,803
TN,37138,Wilson County,,,Red,7,0,0,65,81,803
TN,37184,Wilson County,,,Red,173,0,100,65,81,803
